Binnenrottehof;128;;8484  ES;Brielle                        ;A.J.;;Prins;spfc441ht;dH8wlDmE;184465114
Buurtje van Schut;64;bis;7914  MR;Schijf                         ;P.R.Z.;;Boer;cemecregoffrd;fzcwo7XR;328117213
Harmoniestraat;108;;6244  EE;Appeltern                      ;J.A.;;Broek;godoblilsxk;EIR6ii0Q;663831945
Buurtje van Schut;52;;9114  PA;Horzik                         ;V.;;Janssen;jeudydh;LzndgnMt;481905169
Keizerswaard;30;;8689  ND;Lange Wijk                     ;M.H.;;Kuijpers;mautoquemen;5T1qxm6M;348432781
Bergschestraat;66;;1028  VC;Babyloniënbroek                ;C.H.;van;Jacobs;cijelomuwc;Vhiknfb3;188336278
Art Tatumstraat;106;b;4100  FO;Vinkenhoef                     ;H.;de;Horst;rassekhiaz;Y48gmg78;23009482
Jan Greshoffstraat;103;;9594  GB;Oostflakkee                    ;L.;;Vos;blanedaues;Qtl7R8AV;9503304
Apollostraat;64;bis;6867  KF;Noordse Dorp                   ;F.;;Post;rineskp;2AmyXrkT;597951561
Parnassuspad;122;a;8544  NJ;Holthuizen                     ;M.H.;;Evers;sisteft;ICd7Sp9Q;45115916
Brucknerlaan;32;bis;4018  VV;Bent                           ;S.;;Janssen;moxlooneemj;tf8PweXm;107148304
Akselsekreek;58;bis;4018  VV;Bent                           ;A.R.L.;de;Post;a6p7v3fd;Iitzp5vr;708669980
Vorsche;22;II;5293  VK;Moesel                         ;F.;de;Mulder;urnellijk;ERZCjkv3;210603239
Bovenpolderpad;53;bis;8263  NJ;Biggekerke                     ;T.;van de;Meulen;elcharquipw;XI9Q9hHB;614971536
Brandingdijk;126;;9175  EZ;Kerkberg                       ;B.B.;;Ruiter;nutrishiouzjy;xOq53oqK;213558348
Korte Varleweg;86;bis;5330  RJ;Tiggelt                        ;A.;van;Dam;eloggedofedpg;GUk7YPxD;994149888
President Wilsonweg;5;;2503  CD;Lutterveld                     ;O.C.;van;Gerritsen;tinourviniapw;Hxf2RL4P;367186664
Raephorststraat;138;;9351  LB;Broek, Het                     ;K.;van;Graaf;puspanmq;tcFCumd2;993535999
Kuinder;144;;2273  HV;Eemten                         ;K.F.;;Kuipers;goetoddbq;bE6d3wYJ;366036087
Sneeuwbalstraat;131;;7738  JS;Piepert                        ;V.;van der;Groot;ferjumvm;rjPp9n4Q;651360249
Achterweg;126;a;5587  JR;Tjabbesoord                    ;M.;;Hofman;totalizasth;UiRM4VBx;813294095
Bergplein;95;;6244  EE;Appeltern                      ;M.;de;Blom;jedscemihiecyln;8haBDoDO;792232835
De Buijserlaan;124;;4254  SR;Laren                          ;B.;de;Bos;fosforiakah;4I37f2PG;196889510
Kruidenbuurt;79;bis;2678  WF;Smitshoek                      ;G.;;Vink;rampaianvh;kF7t30jX;35359596
Spruytstraat;97;;9512  CK;Breukelen                      ;S.W.;;Haan;kuasanyaic;saJw7l5d;800197458
Westpunt;19;;6090  US;Middenveld                     ;K.;de;Heuvel;cocobossmo;CePgDs6G;786380500
Schuurmansgang;19;;2781  PZ;Boven-Leeuwen                  ;B.;van;Groot;7s8mk;b8Mq0C8t;696798219
Kuipersplaats;127;;1337  DR;Hartwerd                       ;V.;;Velde;nmperudv;hdWknghQ;120279897
Jan Schoutenstraat;82;;8090  LM;Hofgeest                       ;O.;de;Kramer;odsukasmors;q2mxmrKZ;884617580
2de Petroleumhaven ;135;;3235  BU;Grebbe                         ;B.W.;van;Pol;duljemf;Gzgj3l1d;846563435
De Mareesstraat ;137;;5076  ET;Molenveld                      ;E.;de;Bruin;jshonid;tMDCoK6G;149774564
Van Drimmelenstraat ;36;;8457  OF;Ebbenbroek                     ;C.H.;;Willems;artenzahlja;Y31lihbJ;391256646
Dorpsstraat;133;b;6227  NZ;Gammelke                       ;K.;de;Bosch;dessaliekyh;iygF12FH;753300473
Bajonetstraat;103;I;5925  AC;Gerverscop                     ;W.;van;Huisman;tylmankw;BV1Dg2QJ;585705689
Usticahof;39;;6110  VS;Numero Dertien                 ;F.H.;;Wijk;st8ofshockbx;OumdfsTe;951011753
Patrice Lumumbastraat;82;;3969  FM;Jistrum                        ;S.N.;van;Evers;cynchoiticyvi;uTANbMwu;609173765
Beerze;100;bis;2131  EM;Maatsehei                      ;G.J.;van;Berg;ikhawukeuz;lNalOP3q;653802365
Hoge End;136;;3433  DO;Velswijk                       ;F.;;Koning;wacsofdn;K4426ULT;532611688
Hargstraat;112;;3758  FC;Maasbommel                     ;W.W.;;Smit;kajonafn;p87FzZT5;523431260
Cillershoekstraat;98;b;7914  MR;Schijf                         ;E.;;Janssen;5t2h4eais;TuR6gozB;255598841
Jan Linssenstraat;88;;7649  MS;Katendrecht                    ;K.;;Bruijn;dunnusx;bJX1z1qj;364888015
Scheepstimmershaven;52;;2904  UW;Heemskerk                      ;B.L.I.;;Vos;tremogliocw;5ul0o73O;20172643
Lage Brug;117;;6082  DV;IJlst                          ;E.;;Dekker;anecingj;d0tN9nR3;50264059
Mijnkintstraat;1;I;6103  GG;Stadse Dijk                    ;E.Z.;van der;Lange;rovistarezq;RJ988IJj;534063986
Zonnehof;11;;6103  GG;Stadse Dijk                    ;L.G.;van de;Hoekstra;jobsystemjr;rGk2HLkL;359704165
Doelstraat;124;;2131  EM;Maatsehei                      ;V.;de;Heijden;mariela98aj;fGUEMXs1;582118827
Kerkhofsteeg;136;b;3215  TA;Meeuwen                        ;O.Z.;de;Kuijpers;jahoclavepw;7WNfjFia;865021211
Spuivaart;46;;1410  DV;Hallum                         ;C.P.;;Meulen;biosferaxn;oqiw93QA;94910704
Bollandstraat;114;I;3685  NR;Gemert-Bakel                   ;F.;;Boer;puntarijahg;JaBqVWcb;10163943
Hondiusstraat;88;;8605  KL;Wymbritseradiel                ;W.;;Koning;fixatifsat;C8Po5hoa;451965127
Uiverpad;120;bis;8440  PA;Metslawier                     ;N.;de;Wijk;taurbannuawql;dcqxRIIg;193601382
Zagwijnlaan;73;a;4902  ZO;Laar                           ;N.D.;van;Hoekstra;sangbodemxk;02Nh4DRN;728615344
Lemmstraat;21;;7895  UB;Bovenkerk                      ;D.;van;Laan;vryhoogtebe;OteKpqV3;924458458
Leen van Ooijenstraat;74;bis;2106  FK;Zuidzijde                      ;C.A.;;Dekker;somosanaraic;xKqB3PMg;860503525
Leen van der Houwenstraat;110;a;8605  KL;Wymbritseradiel                ;L.;de;Dekker;krivnjafj;3dOUVwa5;437837300
Tak van  Poortvlietstraat;22;bis;8760  BG;Buunderkamp                    ;H.O.G.;de;Heijden;strmcemct;xXmBBepp;671881620
Jan Cockensteeg;145;;9595  BL;Deil                           ;N.P.;;Kramer;krydderidd;HD07469B;364331720
Elftstraat;42;a;7993  CE;Eygelshoven                    ;S.;;Velde;sirmentarsy;QzdTp10r;779167314
Atalantapad;26;bis;4279  UP;Beek                           ;P.;de;Huisman;geociamo;dYl0uwe3;626388089
Strombolihof;41;;7920  FU;Liempde                        ;D.;van;Timmermans;jstraygf;uAE6O4vw;564817995
Bergambachttunnel;67;b;7649  MS;Katendrecht                    ;J.R.;;Postma;mikulicazn;GEDKJMlA;586493505
Speelweg;29;;4808  AB;Zwaagwesteinde                 ;I.;;Groot;nobolinivl;lytLzDdM;245621362
Schoonderloostraat;65;;5330  RJ;Tiggelt                        ;H.E.O.;van;Groen;mymbyruv;BzV76a9z;325025678
Tornadostraat;35;;2104  BU;Schenkel                       ;P.;;Mol;obrezanecps;LMFAQa7x;659705412
Beeningerstraat;64;;6963  IN;Leiden                         ;S.;;Huisman;socavaria;PJhzvD0R;823387355
Hengelbrug;42;;4672  PA;Haamstede                      ;Z.;van de;Broek;ultimopaseog;cCCLfPxQ;954001801
Ypenburgstraat;18;;1726  RU;Klein Amsterdam                ;J.;van;Wal;mirukoll;otWuD65p;624834116
Galerij;126;bis;6640  DB;Elzen                          ;K.Z.;de;Smeets;roberto7jy;SJZIT6gJ;584594549
Goedenraadpad;26;;4574  DH;Oss                            ;I.I.;van;Kok;poeticoblogcc;Oxikarbn;178114479
Wielerstraat;141;;5610  VE;Odoorn                         ;E.H.S.;;Peeters;raunisiiu;4O9jDFa3;21132367
Snelliuspad;22;II;8102  RV;Kruiselwerk                    ;O.V.;van;Visser;makureshibl;07wNcBc6;747215510
Jean Monnetstraat;12;;5112  JD;Grobbendonck                   ;T.L.;de;Veen;ekymozelesitegl;kbNeh5X6;112273440
Van Caerdenstraat ;4;I;9392  PS;Vriescheloo                    ;S.;;Meulen;muzikchica24hv;BfqMGB0K;713071345
Kulk;106;II;5701  ZR;Emmadorp                       ;K.A.;van der;Kuipers;mugabembt;ph44Xd68;138885229
Marseillehof;88;II;9973  IF;Raam                           ;A.;van de;Ven;coodseriemj;kCUxe8Cy;199425875
Valkeniersbrug;41;bis;7993  CE;Eygelshoven                    ;S.;;Hendriks;popovomih;iqNzuLF6;500848713
Den Uylsingel ;33;;2760  MK;Hardenberg                     ;J.T.;de;Ven;sportster927pg;16SHH3s7;749447709
Visserijkade;64;;2650  FI;Doeveren                       ;S.R.;van de;Willemsen;artyleriaie;jvahJgo5;960179069
Ebstroom;136;bis;8605  KL;Wymbritseradiel                ;A.;;Jonge;tirapeuli;TjB8qdGJ;900128586
Dordtsestraatweg;35;;5127  OT;Horn, Den                      ;E.;;Jonge;queasilyhu;Dtj9fYdf;222414224
De Meent;22;bis;3700  TI;Oostendorp                     ;L.D.;van de;Bos;bassangelpq;57XL9qSs;616057519
Aernt Bruunstraat;27;;7446  JI;Stellendam                     ;O.M.S.;van;Bakker;cerignanoxd;V3KFi0Jb;771270082
Adrien Mildersstraat;96;;2148  PV;Overheek                       ;H.;;Bakker;bucceronigu;skiTyYCb;963399287
Bitterkruid;55;bis;9863  RU;Rijndijk, De                   ;H.;;Jacobs;biofizykaqm;sVjHUxXY;610313411
Kapiteinsbuurt;46;;7117  WI;Lede                           ;V.;van;Veen;lagastslp;EVKMlCfh;831960322
Koopvaardijhof;75;;3219  DB;Eursinge                       ;Z.;van der;Veenstra;emborricaod;FZWX9G0B;192965384
Westmolenstraat;79;bis;3916  IC;Holst                          ;B.J.;van;Wit;abugattaiquameq;1ruyq7KT;403658251
Bleekerslaan;82;b;5701  ZR;Emmadorp                       ;U.;;Ruiter;domprostiml;35BXCyWg;75707354
Jaffa;57;;4513  SR;Veldstreek                     ;P.;van;Timmermans;jafngilduxp;uG4Pji8Y;402721445
De Beerweg ;3;bis;3327  WC;Kraan                          ;H.;de;Bos;enchepivadc;i5WqK62L;215472378
Schaatsbaan;112;;9351  LB;Broek, Het                     ;B.;;Meer;vevaidedecinitm;xwkYD5RF;253547490
Jodenstee;95;;9043  CF;Opheusden                      ;L.N.;;Kramer;zlotagd;0sDL2z3v;845482932
Stolkstraat;27;I;2186  TZ;Geldrop                        ;E.;de;Wal;emalietrareso;g6lzosyG;126197702
Kaapweg;26;b;2575  PO;Wieksloot                      ;J.;;Kramer;nawerengahc;wu8gA028;865910674
Voedselstraat;114;;4793  HK;Doornenburg                    ;A.L.L.;;Smeets;fratmonkeyeu;Fl7iqXYA;969003419
Slotbrug;129;;9679  CL;Groot Loo                      ;A.;;Vries;abustydaytt;qBlsboXr;439857776
Zederikstraat;27;;8375  PT;Nieuwland                      ;R.B.E.;;Hoekstra;ivekovicrr;tj2SLzzi;909812251
Strobloemstraat;58;b;8131  ZJ;Roond                          ;A.;;Meulen;plaindydigneepw;5GyFPAMv;360984770
Huyg Pier Joris Kade;109;;2630  IJ;Rekken                         ;T.;;Huisman;vaderdagot;WTOnQMXh;637470382
Diaconieschool;95;a;5003  NM;Aetveldsche Polder             ;P.S.N.;;Jonge;publicglassyq;ojJzHH2b;933069807
Boterbloem;3;;2805  NJ;Oudega                         ;U.;van der;Vermeulen;smerenobewr;135MCD5H;166236810
Engelbrechtweg;29;;8131  ZJ;Roond                          ;I.;;Bosch;endanualmpq;jDm0e0Ea;459275082
Duivenvoordestraat;101;b;4438  VB;Staalduinen                    ;T.;;Jonge;terzaghivq;vf21qgSW;368693569
Watersteeg;118;;1373  ZK;Boudewijnskerke                ;A.;;Heuvel;espazarnr;YIA2CoKV;333202594
Wegedoorn;117;II;5578  KL;Bolberg                        ;A.;;Peeters;bucijl;fWzMNJAo;260770899
Ben-Goerionstraat;128;;4018  JJ;Telgt                          ;S.K.;;Berg;dorklovahvd;ZWAw4aGy;149565331
Platte Molendijk;45;b;9430  HH;Lollum                         ;J.;;Visser;crystizzle84zf;qHyRXrOV;512848105
Ribeslaan;35;;4695  AL;Zinkweg                        ;O.;van;Kuijpers;nozimripx;0oXLNHG4;876312933
Hazenpad;137;;1963  ST;Rotterdam                      ;A.;van;Huisman;takoxdhl;DgPr1qQZ;944706915
Zuster Hennekeplein;93;b;3207  TK;Boschkens                      ;F.H.;;Hofman;animechik2ub;mqvpBbY3;916056028
Ziedewijstraat;65;;4017  NR;Rijswijk                       ;P.S.;;Hoekstra;othar3yf;TxTQYIM8;349548924
2de Maaslaan;108;bis;6005  AF;Nijetrijne                     ;R.;van de;Hendriks;eslenafg;7JSUrzX6;100442031
Jan Kooymanstraat;128;bis;6169  WB;Elzenpas                       ;F.U.;;Kramer;ravnazndr;QMwQcmPz;681192343
Bertrand Rusellpad;65;;5281  JB;Vilt                           ;P.I.;de;Laan;nostalgijva;NlZpxYrq;575038743
Hoyledesingel;110;;7326  VK;Holthe                         ;F.I.;van;Timmermans;siouxicidal31uv;wkgv34C0;347438015
Pendrechtstraat;30;;7920  FU;Liempde                        ;B.E.;;Wolters;neduhiqc;Nv4e62jV;778661659
Koopvaardijhof;134;b;5076  ET;Molenveld                      ;E.;;Velde;jezerkahkt;NQM1dCA1;479341485
Berkelselaan;13;;5832  PT;Frederiksoord                  ;K.;;Blom;deaddreams13pa;XApuzRU6;901909385
Locomotiefstraat;108;;9155  BS;Uilesprong                     ;I.F.;van de;Velden;osloglimtyg;bbAeedo2;209569517
Moddermanstraat;73;a;4817  PH;Veenendaal                     ;U.;van;Lange;kamariluko;JsgOtzKh;844443037
Laan van Maan;72;bis;6350  DR;Enter                          ;B.D.;van;Bosman;hutchman420jd;qxhD0SE8;136343004
Snelliuspad;62;;7446  JI;Stellendam                     ;Z.;;Meijer;carraeirhc;t5B3Vw88;216700887
Soldanellestraat;116;;8320  RR;Zuidwending                    ;M.Z.I.;van der;Meijer;nevinovatod;HHlWVKYE;425113735
Kortenoordsehaven;37;;3219  DB;Eursinge                       ;I.R.;de;Willems;amandala1112wj;cesFOdWe;602975839
Pernisse Hoofd;68;II;5701  ZR;Emmadorp                       ;K.;;Scholten;lethulbharf;KeRU8w2A;145221738
Spangesekade;57;b;1405  AC;Nederlek                       ;S.G.B.;;Vries;korisnikumm;ACCv0KCR;669885034
Dwarsboschlaan;72;;9043  CF;Opheusden                      ;K.;;Scholten;druiwesapop;sYOnIM2V;573140790
Drechterweide;87;bis;1680  FO;Pijnenburg                     ;W.;;Jonge;baziraokt;1uBPIy4s;93871314
Izmirerf;43;;8350  NM;Dalem                          ;S.E.;;Bruijn;fiefdomco;NVnUrov2;200471375
Loods Holland;29;a;8498  KH;Achthuizen                     ;D.;;Ven;secereuckoq;28xaS03k;913185590
Ringdijk;36;I;5588  ED;Keijenborg                     ;M.Z.;;Martens;kurzivenef;9QHRCJMD;818281170
Zwaanshals;63;bis;5619  KG;Drijber                        ;W.K.;;Hofman;herusalemak;ensWWwpJ;588341873
Noordschans;89;;3304  PH;Westbroek                      ;G.B.K.;van;Schouten;sodupturooa;rMDSb0Uc;916208242
Rhoonstraat;117;bis;6640  DB;Elzen                          ;T.;;Martens;enrosivigx;grn0BptJ;305446654
Dorpsweg;31;;4902  ZO;Laar                           ;T.V.P.;;Jonge;bambaneartm;fbASVnv0;503410512
Uitpad;121;;6351  NK;Willens                        ;M.K.;van;Heuvel;vendutstx;LY7HuwqV;231681835
Westkade;82;;9329  EK;Hoeve, De                      ;R.;;Wit;lochtvq;i5OtdJGu;298282525
Bottelroos;137;;9341  BM;Hegge                          ;E.V.;van der;Ruiter;priebutisxy;b4DMs8wI;402465830
Verlaatsloot;59;;4604  LO;Wilbertoord                    ;F.H.;;Smit;apripistapf;j8Aeu7og;340828031
Kleine Beersluis;87;;2613  ID;Schoonrewoerd                  ;Z.R.;van der;Veen;amuguitxa;6uYz1pvj;639495539
Groene Woud;73;II;3197  HB;Ekamp (ged.)                   ;W.O.R.;van;Smit;reigueliomamenx;tkNH4tcf;252817308
Ziedewijstraat;23;;3235  BU;Grebbe                         ;D.I.;van;Wolters;ccedhecet;wQ2ZYyHh;121629983
Slavaart;93;;2268  WG;Nummer Eén                     ;P.;van;Meijer;mas2zpy;FivapUru;619958364
Van Galenstraat ;93;;2904  UW;Heemskerk                      ;L.;van de;Molenaar;nico76jd;pp5qOAJi;698035926
Klaprooshof;88;;7326  VK;Holthe                         ;D.;;Smits;loopengy;Ux1Y1cdx;600577016
Kleinpolderpad;18;;4184  JG;Platteweg                      ;D.;de;Smit;briesendsp;4fx2Nfjt;439441948
Heerenstraat;41;b;6599  NJ;Broekhoven                     ;T.M.;;Broek;avesriadeajofx;xPDXJ6r9;155042774
Piet Kooremanstraat;83;II;2186  TZ;Geldrop                        ;P.O.;van de;Visser;slaufurwi;uvyi6iA1;463455058
Mathenesserstraat;79;;2569  FC;Everlo                         ;R.;;Jong;stan005uq;PAYQNcoQ;483499778
Marseillehof;92;;5163  CS;Numansdorp                     ;Z.;;Ven;opddelhyzahitgz;rVSeabII;523333997
Noorderstraat;51;;2289  HD;Kokkelert                      ;H.C.;;Janssen;yemakotauh;1mFKr8SV;540498348
Poolsestraat;48;;6490  CG;Overlangbroek                  ;B.Z.T.;van der;Visser;nutrisaunzn;DrdJJOJy;435933164
Hulsterlo;35;I;6867  KF;Noordse Dorp                   ;G.W.;;Koster;gezoetehy;pIpcUN4l;626934229
De Schans ;71;;5768  DH;Sopsum                         ;R.;van de;Meer;pensionatqu;IVAT8iC9;942583358
Taandersplein;135;b;6129  LB;Vaals                          ;W.F.L.;;Meulen;feerblopunulpua;EiS6qL24;45627447
Blauwe Reiger;97;;8165  GB;Velsen-Zuid                    ;T.K.;;Jacobs;sithathweik;ceMV4wus;406634725
Middellandplein;5;;9303  AU;Donkereind                     ;R.T.O.;;Verbeek;jayagurl11xb;eTE0GIvp;65553986
1ste Pijnackerstraat;118;I;2600  HN;Domwier                        ;M.;van der;Pol;contimicasc;E6jLoVU4;38433503
Notenhagen;118;b;2834  DP;Boksheide                      ;J.;de;Vermeulen;curscifofn;eM0EyaIK;306495028
Cicerostraat;33;;6577  FN;Korvel                         ;U.A.D.;van de;Sanders;enamandlawp;pvGs2aVg;393313232
Dalweg;123;;9911  AU;Heikant                        ;V.I.;;Bos;tesikaa;5AqLiVaW;165576492
Riederlaan;94;b;4351  UZ;Hoetmansmeer                   ;N.;;Graaf;selihmu;2uIqqCtE;644652895
Stolkstraat;26;;9342  VP;Laude                          ;I.E.;;Haan;skilningubz;pDjYN2Id;959620497
Hemingwayplaats;34;a;5104  NM;Baarderadeel                   ;J.;de;Dam;entnervenam;woGyzBOD;262060309
Chopinlaan;88;bis;2666  CB;Pallert                        ;C.;van;Janssen;acacp;bfouazqb;358123860
Het Lage Land ;102;;6001  PK;Wedderheide                    ;R.;van de;Gerritsen;gestiaqs;40BtM69c;546653777
Centenpad;45;II;9017  UC;Eikberg                        ;L.C.;;Sanders;grecoaw;IrawtSJZ;218219891
Henegouwerplein;89;;4944  NU;Loo                            ;V.R.;;Koning;pretstaveej;hqyQ2ntd;521483384
3de Zwijndrechtsche-dwarsstraat;82;a;1108  WL;Haart                          ;U.;van der;Pol;ngamasikoew;CSIMr9Yu;86706627
Singravenplein;39;;7976  WE;Gest, De                       ;Z.;van;Meijer;barbarella07oi;iAY5G7ho;597796889
Abraham Kuyperlaan;35;bis;4438  VB;Staalduinen                    ;W.C.S.;;Hofman;varceprewww;xrV1kF1B;767495822
De Meent;119;I;7693  SP;Bentveld (ged.)                ;P.R.L.;van der;Vliet;alzatowt;6ys8VWlx;307841583
Caprihof;76;b;4678  WS;Kortenhoef                     ;W.D.;de;Janssen;fariolokb;O4kfciKv;795570685
Raadhuislaan (Hillegersberg);36;I;8320  RR;Zuidwending                    ;V.;;Maas;roxey20up;TIAzORYm;899324939
Boommarkt;46;;4279  UP;Beek                           ;Z.;;Ruiter;incastrarsb;jTmDznfF;912523542
Hof van Obbicht;33;;2325  PR;Rinsumageest                   ;H.;;Koning;atshelekexr;VHNQE9os;946799775
Hendrik Troost Baan;69;;3374  FS;Martenshoek                    ;K.C.;van;Martens;garleanbhjy;cIIp1sUU;213155655
Hansweertstraat;60;;9375  ZN;Lage Zandschel                 ;C.;de;Smit;raiteoigean;butZlrlE;126002915
Laagjespad;47;bis;5670  UL;Lageweide                      ;L.;van;Velde;warehamkx;lIiV6xA1;145388827
Molensteeg;73;;6867  KF;Noordse Dorp                   ;I.M.W.;;Berg;wengioq;fnRUwfmI;148568300
Korte Nieuwstraat;131;;7015  DC;Nieuwe Bildtdijk               ;G.I.;;Veenstra;shortiemeowhn;Y68Yy2TJ;181387852
Noordzijdsedijk;41;;9125  BW;Belgeren                       ;F.;;Vermeulen;mrenahyk;wmJRO5wa;94893287
Koningsdam;113;a;9430  HH;Lollum                         ;A.L.;van;Leeuw;4pecva;NO6TmFTC;508293224
Buisbrug;109;;4657  FL;Loete                          ;L.A.;;Veenstra;bhl11ld;4Lwz2TiZ;159465904
Peperslopje;78;;2829  OL;Menzel                         ;A.R.D.;;Evers;saniranimvq;YpYwrRgY;273198865
Jacob Marisplein;109;a;1229  GL;Abbega                         ;B.;de;Kramer;rciydheabusvz;dZQ35mcR;898980720
Bollenland;22;;7421  TI;Drongelen                      ;M.;;Jansen;dulcynearz;bhKyWEa1;910277655
Kersenburg;4;;2807  MN;Lieving                        ;E.D.;;Schipper;unesezf;qHzrARrz;976059149
Vredehagen;110;;7036  KH;Loo                            ;V.;van der;Willemsen;contimicake;hp6JgmHu;893586778
Ramlehstraat;62;II;5185  NJ;Niemeskant                     ;L.;;Vliet;a2f1kof;lxwpUJh6;526389461
Ringvaart;14;;7061  RU;Wijnjeterp                     ;H.W.;van der;Ven;tirkestobp;12DXGOX7;506643207
Lede;12;b;6726  OO;Geloo                          ;G.N.W.;;Velden;quaphydydaypk;vxy6oZEG;582797706
Westerwoldestraat;36;bis;2339  DA;Hindeloopen                    ;K.;;Peeters;vrespejarvl;oKpF78as;303837962
